playerID,yearID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,awardID,set
martijd02,2017,AL,OF,53,52,1314,98,2,2,2,false,train
gordoal01,2019,AL,OF,146,145,3780,268,7,1,2,false,train
torreal01,2015,NL,P,39,0,103,4,3,0,0,false,train
fordmi01,2020,AL,1B,13,12,276,59,3,2,6,false,train
rondojo02,2019,AL,1B,1,1,9,2,0,0,0,false,train
carraca01,2014,AL,P,40,14,402,10,14,2,2,false,train
lindofr01,2016,AL,SS,155,153,4094,215,447,12,83,true,train
owingch01,2020,NL,2B,8,6,150,10,17,0,5,false,train
millesh01,2021,NL,P,13,0,38,0,1,0,0,false,train
renfrhu01,2017,NL,OF,120,117,3045,204,9,9,1,false,train
parkeky01,2014,NL,OF,4,1,55,4,1,0,0,false,train
marteje01,2018,AL,1B,71,42,1199,335,33,3,35,false,train
parrian01,2013,AL,SS,7,2,84,1,12,0,1,false,train
livelbe01,2019,AL,P,1,0,3,0,0,0,0,false,train
desclan01,2019,NL,P,31,31,500,13,14,0,0,false,train
holmbda01,2014,NL,P,7,5,90,2,5,0,1,false,train
romose01,2019,AL,P,27,0,68,0,1,0,0,false,train
topaju01,2023,AL,P,75,0,207,7,13,2,0,false,test
avilaal01,2018,NL,1B,3,0,23,8,0,0,1,false,train
avilaal01,2015,AL,C,44,43,1097,291,18,0,3,false,train
fermifr01,2023,AL,C,65,54,1499,470,24,9,5,false,test
weissza01,2018,NL,P,1,0,0,0,0,0,0,false,train
milneho01,2018,AL,P,4,0,8,0,0,0,0,false,train
diazju03,2014,NL,P,36,0,104,1,1,0,0,false,train
uelmeer01,2022,NL,P,25,0,81,2,0,1,0,false,train
beltren01,2013,AL,OF,16,10,285,26,0,0,0,false,train
quezajo01,2023,NL,P,1,0,2,0,0,0,0,false,test
gomezje01,2014,NL,P,44,0,186,5,8,1,0,false,train
hernaen02,2020,NL,2B,30,22,661,44,75,5,19,false,train
rojasmi02,2017,NL,2B,2,2,45,4,3,0,0,false,train
clevest01,2014,AL,C,25,18,522,130,10,0,2,false,train
bautife01,2022,AL,P,65,0,197,4,4,0,0,false,train
davisjo05,2023,NL,OF,34,27,735,51,0,0,0,false,test
willilu01,2022,NL,2B,14,9,273,13,31,0,5,false,train
phelpda01,2021,AL,P,11,1,31,0,0,0,0,false,train
siscoch01,2017,AL,C,10,4,120,37,1,0,0,false,train
oteroda01,2014,AL,P,72,0,260,11,18,0,2,false,train
murphpa02,2020,AL,P,4,0,18,0,1,0,0,false,train
ramirye01,2019,AL,P,4,1,31,0,0,0,0,false,train
gurrilo01,2020,AL,OF,53,49,1313,100,3,1,0,false,train
dietrde01,2014,NL,2B,44,43,1076,58,134,10,24,false,train
altuvjo01,2018,AL,2B,130,130,3410,159,262,7,63,false,train
fletcda02,2023,AL,SS,18,14,366,20,30,0,5,false,test
mejiaer01,2019,AL,SS,1,0,3,1,0,0,0,false,train
rosalad01,2015,AL,3B,14,5,177,4,12,1,0,false,train
tomka01,2022,NL,OF,1,0,3,0,0,0,0,false,train
pireljo01,2015,AL,OF,3,2,54,2,1,0,0,false,train
duffyda01,2015,AL,P,30,24,410,2,18,3,2,false,train
spangco01,2017,NL,2B,7,4,126,12,13,0,3,false,train
bloomwi01,2015,AL,1B,3,3,73,24,1,0,4,false,train
goinsry01,2019,AL,SS,14,9,264,10,28,2,11,false,train
gallojo01,2023,AL,OF,72,46,1243,89,2,2,1,false,test
nolaau01,2022,NL,2B,2,0,9,1,1,0,1,false,train
romose01,2013,NL,P,65,0,181,2,6,0,0,false,train
nelsoji02,2019,NL,P,10,3,66,1,0,1,0,false,train
nicolju01,2017,NL,P,20,8,144,7,9,2,1,false,train
amarial01,2017,NL,3B,1,1,17,0,1,1,0,false,train
arrieja01,2015,NL,P,33,33,687,33,49,4,5,false,train
flynnbr01,2016,AL,P,36,1,166,2,8,2,3,false,train
briceau01,2021,AL,P,13,0,41,1,1,0,0,false,train
wilsocj01,2013,AL,P,33,33,637,9,24,1,1,false,train
knappan01,2019,NL,C,43,30,892,311,27,3,3,false,train
castrsi01,2013,AL,P,4,0,20,0,0,0,0,false,train
mejiaal01,2017,NL,3B,13,4,186,4,15,1,4,false,train
greengr01,2014,AL,1B,1,0,12,4,0,0,1,false,train
tsutsyo01,2021,AL,1B,15,11,294,80,4,0,9,false,train
keplema01,2018,AL,1B,1,0,1,0,0,0,0,false,train
delacbr01,2022,NL,OF,106,85,2388,168,5,5,1,false,train
mengdda01,2022,AL,P,5,1,21,3,0,0,0,false,train
martise01,2023,AL,P,35,0,129,1,4,0,0,false,test
rojasmi02,2023,NL,3B,1,0,6,1,0,0,0,false,test
marshev01,2016,NL,P,15,0,46,0,3,0,0,false,train
cimbead01,2023,AL,P,22,0,62,1,2,0,0,false,test
burnese01,2013,AL,P,13,0,29,1,0,0,0,false,train
diekmja01,2020,AL,P,21,0,64,2,0,0,0,false,train
smithjo09,2023,AL,SS,33,15,515,12,53,4,15,false,test
alberha01,2015,AL,SS,8,3,102,4,13,0,3,false,train
chapmma01,2020,AL,SS,1,1,18,1,2,0,0,false,train
roech01,2017,NL,P,3,0,6,0,0,0,0,false,train
beltbr01,2019,NL,1B,144,123,3466,1017,99,6,108,false,train
avilape01,2022,NL,P,2,0,12,1,0,0,0,false,train
ynoara01,2014,NL,SS,2,2,51,2,11,0,3,false,train
despaod01,2017,NL,P,18,8,175,6,9,0,0,false,train
tomlijo01,2015,AL,P,10,10,197,7,5,0,0,false,train
kriskbr01,2021,AL,P,12,0,34,0,2,0,0,false,train
shuckja01,2016,AL,OF,65,56,1562,129,4,2,0,false,train
kingesc01,2018,NL,OF,7,5,148,8,1,0,0,false,train
naylojo01,2020,NL,OF,7,4,108,5,0,0,0,false,train
schoojo01,2014,AL,2B,123,112,3032,206,338,7,89,false,train
cainma01,2016,NL,P,21,17,268,5,11,2,3,false,train
millebr02,2023,AL,P,1,0,6,0,0,0,0,false,test
singljo02,2014,AL,1B,91,86,2312,776,53,11,75,false,train
forsylo01,2020,NL,P,1,0,3,0,0,0,0,false,train
castrja01,2020,NL,C,9,9,219,85,7,1,0,false,train
capuach01,2016,NL,P,16,0,72,0,1,1,0,false,train
coopega03,2020,NL,1B,15,15,366,108,11,0,11,false,train
perazjo01,2020,AL,OF,5,4,117,5,0,0,0,false,train
layneto01,2014,AL,P,30,0,57,3,2,0,1,false,train
garcile02,2017,AL,SS,2,2,57,1,5,1,1,false,train
rodnefe01,2018,AL,P,68,0,193,4,6,0,1,false,train
almonye01,2020,NL,P,24,0,83,3,1,0,0,false,train
andujmi01,2019,AL,3B,4,4,99,0,7,3,0,false,train
alanirj01,2019,AL,P,4,0,12,0,1,0,0,false,train
pujolal01,2019,AL,3B,1,0,3,0,0,0,0,false,train
abadfe01,2023,NL,P,6,0,19,0,0,1,0,false,test
saltaja01,2015,NL,C,47,44,1167,326,24,3,1,false,train
espinda01,2017,AL,3B,4,1,48,3,4,0,0,false,train
nunezed02,2017,AL,3B,4,4,141,5,15,1,1,false,train
bonifem01,2013,AL,2B,90,78,2132,141,230,10,58,false,train
aguilje01,2021,NL,1B,113,112,2887,824,83,8,94,false,train
tollesh01,2013,NL,P,1,0,0,0,0,0,0,false,train
machama01,2019,NL,3B,119,119,3120,79,187,11,18,false,train
riverya01,2015,NL,2B,4,2,57,5,10,1,5,false,train
wainwad01,2021,NL,P,32,32,619,19,16,2,2,false,train
penara02,2016,NL,SS,4,2,69,4,7,0,2,false,train
streehu01,2016,AL,P,26,0,67,2,3,0,0,false,train
stratch01,2023,AL,P,22,0,87,1,1,1,0,false,test
cruzto03,2015,NL,C,51,30,861,251,16,0,1,false,train
riverya01,2018,NL,2B,11,3,114,6,11,0,4,false,train
frankni01,2015,AL,SS,11,5,177,7,13,2,2,false,train
peralda01,2020,NL,OF,45,45,1141,86,1,0,1,false,train
robinch03,2022,NL,C,25,20,507,140,5,1,0,false,train
casalcu01,2022,NL,C,39,34,903,265,21,2,1,false,train
ibanean01,2021,AL,2B,31,28,745,44,74,2,13,false,train
eliasro01,2014,AL,P,29,29,491,2,22,0,2,false,train
ramirar01,2013,NL,3B,80,80,1971,45,103,7,7,false,train
lopesti01,2019,AL,OF,35,29,754,49,0,1,0,false,train
allenni02,2022,AL,SS,60,57,1505,68,197,6,40,false,train
nunovi01,2015,AL,P,32,10,224,0,13,1,1,false,train
frankni01,2014,AL,OF,2,1,33,2,0,0,0,false,train
coopega03,2019,NL,OF,31,31,744,58,4,0,1,false,train
handbr01,2014,NL,P,32,16,333,8,24,0,1,false,train
storytr01,2021,NL,SS,138,138,3525,190,348,14,91,false,train
fistedo01,2015,NL,P,25,15,309,8,18,3,2,false,train
smithjo09,2022,AL,SS,6,5,141,9,13,0,3,false,train
bertijo01,2020,NL,2B,21,17,440,33,46,1,15,false,train
rutlejo01,2016,AL,2B,5,2,69,6,7,0,3,false,train
valaipa01,2021,AL,3B,2,1,28,1,2,0,1,false,train
morribr01,2017,NL,P,20,0,63,1,2,1,0,false,train
meekev01,2014,AL,P,23,0,70,2,6,0,0,false,train
pennicl01,2013,NL,3B,2,2,60,0,6,1,0,false,train
negrokr01,2014,NL,OF,1,0,3,0,0,0,0,false,train
jimenlu02,2015,NL,2B,1,0,6,0,1,0,0,false,train
baileho02,2014,NL,P,23,23,437,13,17,0,2,false,train
hahnje01,2015,AL,P,16,16,290,10,13,1,1,false,train
reyesal02,2019,NL,P,4,0,9,0,0,0,0,false,train
lawribr01,2014,AL,3B,63,44,1209,42,82,2,10,false,train
fryja01,2021,AL,P,6,0,20,0,2,0,1,false,train
newcose01,2018,NL,P,31,30,492,3,19,1,2,false,train
velasvi01,2021,NL,P,25,21,283,3,3,0,0,false,train
centeju01,2018,AL,C,10,9,249,67,0,0,0,false,train
leonsa01,2018,AL,C,87,78,2057,776,37,1,4,false,train
youngde03,2014,AL,OF,28,18,478,32,4,0,1,false,train
hernaya01,2022,NL,OF,79,75,1803,132,4,1,1,false,train
hernace02,2022,NL,3B,9,8,206,8,14,1,2,false,train
thompma02,2023,NL,P,51,0,162,3,9,0,2,false,test
clippty01,2016,NL,P,40,0,113,2,4,0,0,false,train
villada01,2023,NL,P,1,0,3,0,0,0,0,false,test
rodrije01,2018,NL,P,14,8,156,2,6,0,0,false,train
nunezed02,2017,NL,OF,20,18,491,40,1,0,0,false,train
berrijo01,2021,AL,P,32,32,576,13,23,4,5,false,train
iannech01,2018,NL,C,99,83,2260,692,29,4,2,false,train
mcgowdu01,2016,NL,P,55,0,201,4,5,1,0,false,train
mapledi01,2017,NL,P,6,0,16,0,0,0,0,false,train
hosmeer01,2022,AL,1B,14,14,315,81,8,1,8,false,train
alcansa01,2019,NL,P,32,32,592,10,20,4,0,false,train
diazle01,2020,NL,1B,11,10,255,88,6,0,10,false,train
gordode01,2019,AL,SS,2,2,39,5,4,1,0,false,train
abreubo01,2014,NL,OF,31,26,618,37,0,2,0,false,train
descada01,2014,NL,2B,21,11,319,21,47,1,14,false,train
francma02,2017,NL,1B,2,2,51,14,1,0,2,false,train
cishest01,2014,NL,P,67,0,196,2,5,2,0,false,train
happja01,2019,AL,P,31,30,484,2,12,1,0,false,train
gregodi01,2020,NL,SS,59,56,1410,79,132,7,34,false,train
dalbebo01,2023,AL,SS,1,1,24,1,4,1,0,false,test
garcilu03,2014,NL,P,13,0,42,2,2,0,0,false,train
windejo01,2022,AL,P,15,11,201,1,2,0,0,false,train
chaveje01,2019,AL,P,48,9,234,2,7,0,0,false,train
mclaima01,2023,NL,2B,37,33,888,45,79,4,15,false,test
escobal02,2022,NL,SS,37,36,923,48,90,5,15,false,train
lamboan01,2014,NL,OF,6,5,129,12,0,0,0,false,train
thompbu01,2022,AL,OF,52,51,1338,96,0,1,0,false,train
germado01,2023,AL,P,20,19,326,13,8,2,0,false,test
bakerje03,2014,NL,2B,21,13,399,21,45,1,9,false,train
givenmy01,2016,AL,P,66,0,224,1,13,0,1,false,train
deleojo03,2023,AL,P,13,1,52,0,1,0,0,false,test
odomjo01,2021,AL,C,1,0,6,2,0,0,0,false,train
marrede01,2021,NL,1B,1,0,1,0,0,0,0,false,train
lobatjo01,2016,NL,C,38,32,833,293,16,1,1,false,train
abadfe01,2013,NL,P,39,0,113,1,4,0,0,false,train
paredis01,2022,AL,1B,29,17,479,144,12,1,14,false,train
nardian01,2022,NL,P,13,0,44,0,0,0,0,false,train
dickeco01,2019,NL,OF,65,62,1573,110,0,2,0,false,train
kniznan01,2023,NL,C,68,63,1695,471,21,1,5,false,test
goldspa01,2013,NL,1B,159,158,4338,1494,99,5,118,true,train
beatyma01,2020,NL,OF,2,1,18,3,0,0,0,false,train
glennbr01,2014,AL,OF,4,4,108,8,0,0,0,false,train
bassich01,2023,AL,P,33,33,600,13,19,1,1,false,test
norribu01,2013,AL,P,32,30,530,9,21,1,2,false,train
hatchto01,2022,AL,P,1,1,14,0,0,0,0,false,train
weathry01,2021,NL,P,30,18,284,4,18,2,0,false,train
tuckeco01,2022,NL,2B,6,5,126,5,11,0,2,false,train
mcallza01,2013,AL,P,24,24,403,8,6,2,0,false,train
janseda01,2022,AL,C,63,58,1572,501,18,7,3,false,train
joycema01,2019,NL,OF,37,34,807,54,2,2,1,false,train
stevean01,2023,AL,OF,23,7,292,23,1,1,0,false,test
adducji02,2017,AL,OF,26,22,582,50,2,0,0,false,train
bibenau01,2017,AL,P,24,6,208,6,8,0,1,false,train
alonsyo01,2014,NL,3B,3,0,10,0,1,0,0,false,train
tonkimi01,2023,NL,P,45,0,240,1,3,0,0,false,test
hudsoda01,2019,NL,P,24,0,75,3,1,0,0,false,train
espinda01,2017,AL,SS,4,1,42,0,6,1,0,false,train
crockky01,2018,NL,P,15,0,28,0,0,0,0,false,train
haggesa01,2022,AL,OF,70,48,1410,120,2,1,0,false,train
hembrhe01,2020,NL,P,11,0,28,1,1,0,0,false,train
bundydy01,2021,AL,P,23,19,272,3,6,0,0,false,train
koehlto01,2015,NL,P,32,31,562,14,20,5,2,false,train
puntoni01,2013,NL,SS,49,33,928,47,109,3,30,false,train
cruzne02,2021,AL,1B,1,1,21,7,0,0,0,false,train
forteni01,2023,NL,C,104,85,2322,826,36,12,2,false,test
sardilu01,2014,AL,3B,7,4,120,4,7,1,1,false,train
martiru01,2018,AL,SS,3,1,30,1,1,0,0,false,train
guduare01,2017,AL,P,22,0,48,0,0,0,0,false,train
scribtr01,2018,NL,P,1,1,11,1,0,0,0,false,train
gyorkje01,2015,NL,2B,93,76,2141,117,230,2,46,false,train
bohmal01,2023,NL,1B,80,59,1659,441,40,5,41,false,test
alfarjo01,2023,NL,C,2,1,39,7,0,0,0,false,test
lewisco01,2016,AL,P,19,19,349,1,7,1,0,false,train
alvared01,2020,NL,SS,1,1,27,2,5,0,1,false,train
freemsa01,2015,AL,P,54,0,115,1,5,0,0,false,train
blackra01,2018,NL,P,26,0,70,3,3,0,0,false,train
hampsga01,2022,NL,2B,10,8,207,15,26,1,3,false,train
carlybu01,2015,NL,P,11,0,24,2,0,0,0,false,train
rogertr01,2022,NL,P,23,23,321,1,12,2,0,false,train
mondera02,2019,AL,SS,100,99,2558,147,286,7,66,false,train
garcefr01,2014,NL,P,15,0,27,0,1,0,0,false,train
almonab01,2014,NL,OF,25,24,618,67,4,2,1,false,train
lucrojo01,2017,AL,C,66,65,1734,452,33,1,3,false,train
rossty01,2013,NL,P,35,16,375,12,17,2,2,false,train
santito01,2022,NL,P,21,0,59,0,2,1,0,false,train
sanchaa01,2022,AL,P,8,3,86,2,4,0,0,false,train
salazda01,2013,AL,P,10,10,156,3,2,0,1,false,train
dysonsa01,2018,NL,P,74,0,211,5,8,0,2,false,train
mauriro01,2023,NL,3B,5,5,134,4,12,1,0,false,test
joycema01,2018,AL,OF,57,40,1163,86,1,1,0,false,train
cowarka01,2017,AL,2B,30,26,676,35,76,2,21,false,train
sandopa01,2018,NL,1B,24,20,576,191,7,3,15,false,train
kaiseco01,2023,NL,SS,2,2,36,2,4,0,1,false,test
tomlike01,2018,NL,2B,35,23,683,60,70,6,23,false,train
cabreos01,2022,AL,1B,3,0,40,9,1,0,0,false,train
dietrde01,2016,NL,OF,8,6,126,10,0,0,0,false,train
andergr01,2023,AL,P,26,0,107,3,4,0,1,false,test
croneja01,2020,NL,1B,10,9,234,63,5,0,4,false,train
kniznan01,2020,NL,C,7,4,114,40,6,1,0,false,train
choicmi01,2014,AL,OF,65,55,1485,119,5,4,0,false,train
vizcaar01,2019,NL,P,4,0,12,0,0,0,0,false,train
ruizes01,2022,NL,OF,17,9,258,20,0,0,0,false,train
descada01,2017,NL,2B,45,37,1006,75,109,7,36,false,train
oflaher01,2013,NL,P,19,0,54,0,5,0,0,false,train
jonesja07,2018,AL,OF,120,117,3031,284,8,1,2,false,train
penafe01,2018,AL,P,19,17,278,6,12,0,2,false,train
kerrra01,2023,NL,P,22,0,81,2,3,0,0,false,test
jacksed01,2019,AL,P,18,13,203,5,2,1,0,false,train
romansa01,2021,NL,P,15,0,65,0,4,0,2,false,train
wellsve01,2013,AL,OF,96,87,2340,177,8,0,1,false,train
goinsry01,2019,AL,3B,23,21,603,31,45,3,9,false,train
leech01,2015,AL,P,2,0,5,0,0,0,0,false,train
yoshima02,2023,AL,OF,87,84,2140,125,5,3,1,false,test
markani01,2016,NL,1B,1,1,30,10,0,0,0,false,train
blackch02,2021,NL,OF,137,134,3433,211,14,2,3,false,train
woodal02,2023,NL,P,29,12,293,10,10,1,1,false,test
nicasju01,2018,AL,P,46,0,126,0,2,0,0,false,train
lylesjo01,2019,NL,P,28,28,423,6,11,3,1,false,train
longsa01,2022,NL,P,28,6,127,0,5,0,0,false,train
capuach01,2013,NL,P,24,20,317,5,14,0,1,false,train
harenda01,2014,NL,P,32,32,558,14,23,1,2,false,train
garciro02,2019,NL,OF,6,1,58,2,0,0,0,false,train
schulbo02,2014,NL,P,4,0,24,1,2,0,0,false,train
frankni01,2017,AL,OF,3,0,9,0,0,0,0,false,train
wadety01,2020,AL,SS,22,16,426,23,24,0,3,false,train
quereju01,2016,AL,SS,1,0,6,0,0,0,0,false,train
machadi01,2016,AL,SS,6,3,90,5,12,0,1,false,train
thameer01,2018,NL,1B,29,27,648,194,15,3,15,false,train
cessalu01,2019,AL,P,43,0,243,2,9,0,1,false,train
belivje01,2017,AL,P,19,0,47,0,2,0,0,false,train
martica04,2015,NL,P,31,29,539,18,26,2,3,false,train
longoev01,2016,AL,3B,152,152,3948,103,254,9,30,false,train
iglesra01,2015,NL,P,18,16,286,12,14,2,1,false,train
tropeni01,2014,AL,P,4,4,65,3,2,0,1,false,train
gallojo01,2017,AL,OF,18,17,437,34,2,1,1,false,train
quirogu01,2014,NL,C,2,0,20,6,1,0,0,false,train
reyespa01,2019,NL,SS,2,0,18,0,3,0,0,false,train
newmake01,2023,NL,1B,9,7,165,49,5,0,4,false,test
motteta01,2017,AL,1B,15,8,231,69,1,1,9,false,train
lucrojo01,2021,NL,C,6,6,150,52,1,0,0,false,train
sogarer01,2020,NL,2B,9,2,90,7,10,0,6,false,train
kikucyu01,2020,AL,P,9,9,141,3,5,0,0,false,train
brossmi01,2023,NL,3B,20,16,388,3,24,5,2,false,test
boxbebr01,2016,AL,P,27,0,73,2,3,0,0,false,train
ginkeke01,2019,NL,P,25,0,73,1,1,1,0,false,train
rodrise01,2014,AL,SS,1,1,27,0,1,0,0,false,train
culbech01,2018,NL,2B,9,8,201,9,19,2,5,false,train
beninan01,2017,AL,OF,149,143,3958,257,11,5,1,false,train
gonzaer01,2021,NL,SS,17,12,301,19,31,2,5,false,train
sogarer01,2013,AL,SS,15,12,338,27,28,2,2,false,train
doolise01,2018,NL,P,43,0,135,4,3,0,1,false,train
cabreas01,2014,NL,2B,48,48,1296,73,132,1,29,false,train
lakintr01,2020,AL,P,22,0,77,1,0,0,0,false,train
hernada01,2017,NL,P,26,0,56,1,1,0,0,false,train
avilaal01,2014,AL,1B,1,0,3,0,0,0,0,false,train
chatwty01,2021,AL,P,30,0,84,2,3,1,0,false,train
peterdu01,2019,AL,OF,13,11,296,16,0,0,0,false,train
ottavad01,2021,AL,P,69,0,186,0,7,3,0,false,train
ruizri01,2018,NL,3B,1,1,27,0,3,0,0,false,train
kniznan01,2023,NL,1B,1,0,3,1,0,0,0,false,test
parrage01,2014,NL,OF,142,126,3483,252,9,7,3,false,train
mcculla02,2015,AL,P,22,22,377,11,11,1,1,false,train
fryja01,2020,AL,P,18,0,59,1,0,1,0,false,train
deanau01,2020,NL,OF,2,2,39,2,0,0,0,false,train
hardybl01,2019,AL,P,39,0,133,3,6,0,0,false,train
castiiv01,2021,NL,3B,1,0,6,0,1,0,1,false,train
huffsa01,2020,AL,C,10,9,234,62,2,2,1,false,train
bellico01,2017,NL,OF,46,43,1098,69,2,1,0,false,train
gittech01,2021,AL,1B,13,10,267,79,4,0,4,false,train
mesorde01,2018,NL,C,67,66,1699,552,24,1,6,false,train
alvarjo02,2021,NL,P,67,1,194,2,11,2,0,false,train
jeffrje01,2014,NL,P,29,0,86,0,5,0,1,false,train
parkho01,2021,NL,OF,9,6,150,12,0,0,0,false,train
vanmejo01,2019,NL,2B,18,9,248,13,22,0,4,false,train
perezmi03,2021,NL,1B,1,0,3,0,0,0,0,false,train
ellisaj01,2015,NL,C,62,55,1476,515,49,0,3,false,train
okertst01,2023,NL,P,64,2,176,2,2,0,0,false,test
mccarbr01,2014,NL,P,18,18,329,8,11,0,1,false,train
phillbr02,2018,NL,OF,12,2,127,11,0,0,0,false,train
beltbr01,2020,NL,1B,47,41,1054,278,28,2,27,false,train
armenro01,2019,AL,P,5,2,54,1,1,0,0,false,train
martiru01,2017,AL,C,83,78,2051,646,41,3,3,false,train
arauzjo01,2023,NL,SS,5,2,66,3,4,0,1,false,test
josepco01,2019,NL,OF,1,0,13,2,0,0,0,false,train
vallich01,2023,AL,P,1,0,2,0,0,0,0,false,test
barlosc01,2022,AL,P,69,0,223,7,2,0,0,false,train
kimbrcr01,2021,AL,P,24,0,69,0,1,0,0,false,train
gardnbr01,2017,AL,OF,138,134,3566,241,12,0,2,false,train
mcdonjo03,2013,NL,2B,5,1,51,7,6,0,1,false,train
jimenel02,2023,AL,OF,14,14,329,22,0,0,0,false,test
pegueli01,2023,NL,2B,33,23,626,53,59,0,20,false,test
aguilry01,2022,AL,OF,7,6,168,12,0,0,0,false,train
nicolju01,2015,NL,P,12,12,222,2,15,0,1,false,train
newmake01,2021,NL,2B,15,11,276,17,22,0,7,false,train
lillibr01,2013,AL,1B,1,1,24,7,0,0,1,false,train
kellyty01,2017,NL,3B,4,1,40,1,1,0,0,false,train
kniznan01,2022,NL,1B,5,0,21,13,0,0,1,false,train
beckhti01,2017,AL,2B,17,17,423,28,32,2,11,false,train
quintom01,2013,NL,SS,92,89,2442,107,248,8,45,false,train
poynebo01,2019,AL,P,13,1,35,0,0,0,0,false,train
braulst01,2018,NL,P,45,5,275,7,16,0,2,false,train
hendrry01,2021,NL,P,36,0,95,3,1,0,0,false,train
castifa01,2017,NL,P,2,0,4,0,0,0,0,false,train
middlwi01,2015,NL,3B,69,60,1594,53,93,7,13,false,train
dinini01,2019,AL,C,20,17,450,112,12,1,1,false,train
ruppca01,2017,NL,C,88,83,2248,688,50,8,4,false,train
negrokr01,2019,AL,3B,1,0,6,0,0,0,0,false,train
handbr01,2016,NL,P,82,0,268,2,9,1,1,false,train
kelake01,2019,NL,P,32,0,89,1,2,0,0,false,train
moyast01,2014,AL,OF,5,0,15,0,0,0,0,false,train
realmjt01,2018,NL,1B,13,8,234,77,5,0,8,false,train
polanjo01,2021,AL,2B,120,112,2914,164,294,12,70,false,train
vazquch01,2022,AL,1B,9,5,141,45,2,0,4,false,train
encared01,2019,AL,1B,57,57,1467,435,24,2,38,false,train
bloomwi01,2015,AL,3B,5,2,72,1,5,0,0,false,train
contrwi01,2019,NL,OF,3,1,31,2,1,0,0,false,train
bellico01,2021,NL,1B,4,2,60,23,1,2,3,false,train
pinedmi01,2016,AL,P,32,32,527,9,22,2,1,false,train
morelbr01,2013,AL,3B,9,7,196,4,16,1,2,false,train
colege01,2022,AL,P,33,33,602,12,16,0,0,false,train
tinocje01,2022,AL,P,17,2,62,1,2,0,1,false,train
melenmj01,2023,AL,C,10,7,206,80,1,1,0,false,test
delgara01,2018,NL,P,10,0,34,0,1,0,0,false,train
freemmi01,2017,NL,SS,10,4,164,10,20,2,4,false,train
farmeky01,2017,NL,C,3,0,21,5,0,0,0,false,train
alforan01,2018,AL,OF,11,6,174,14,0,0,0,false,train
dendema01,2018,NL,OF,7,5,138,19,0,0,0,false,train
beatyma01,2019,NL,3B,9,7,174,4,7,0,1,false,train
uribeab01,2023,NL,P,32,0,92,3,1,0,0,false,test
duffyma01,2021,NL,P,1,0,1,0,1,0,0,false,train
saltaja01,2015,NL,1B,4,1,45,14,0,0,1,false,train
wongko01,2016,NL,2B,88,70,1906,132,256,8,67,false,train
peterja01,2017,NL,2B,15,10,318,23,35,2,7,false,train
gentrcr01,2014,AL,OF,87,58,1680,153,8,1,2,false,train
santado01,2015,AL,OF,13,10,299,18,0,0,0,false,train
goodrni01,2017,AL,2B,8,1,72,4,3,0,1,false,train
quackke01,2014,NL,P,56,0,163,3,5,0,0,false,train
cedenro02,2013,AL,1B,1,0,3,0,1,0,0,false,train
headlch01,2017,AL,1B,45,37,984,285,19,1,16,false,train
hagerja01,2022,NL,P,3,0,7,0,0,0,0,false,train
dominjo01,2016,NL,P,34,0,107,2,6,0,2,false,train
phelpda01,2019,AL,P,17,1,52,0,0,0,0,false,train
rominau01,2022,AL,C,3,3,74,19,2,0,0,false,train
hernaen02,2017,NL,3B,14,8,232,6,15,1,1,false,train
millesh01,2019,AL,P,19,8,132,1,0,0,0,false,train
brantmi02,2016,AL,OF,11,10,268,18,1,0,0,false,train
lasteto01,2016,NL,3B,33,24,623,12,32,4,4,false,train
wardta01,2019,AL,OF,9,7,180,15,0,0,0,false,train
freesda01,2017,NL,3B,116,114,2933,66,222,12,29,false,train
stroppe01,2014,NL,P,65,0,183,3,3,0,1,false,train
freemsa01,2013,NL,P,13,0,37,0,3,1,0,false,train
varlalo01,2022,AL,P,5,5,78,0,2,0,0,false,train
holtbr01,2016,AL,3B,17,11,279,10,29,2,3,false,train
madsory01,2018,NL,P,58,0,158,0,4,0,0,false,train
battema01,2022,NL,OF,1,1,18,1,0,0,0,false,train
goinsry01,2017,AL,3B,8,1,66,0,4,0,1,false,train
owingch01,2019,AL,SS,10,7,180,8,19,1,5,false,train
adamewi01,2019,AL,SS,152,145,3944,157,388,17,68,false,train
almonye01,2023,NL,P,49,0,144,1,1,0,0,false,test
perezhe01,2013,AL,2B,25,16,493,30,48,2,9,false,train
reedad01,2016,NL,P,80,0,233,1,5,0,0,false,train
newsolj01,2021,AL,P,7,1,44,0,0,0,0,false,train
withrch01,2014,NL,P,20,0,64,1,1,1,1,false,train
culbech01,2019,NL,OF,45,8,408,27,2,0,1,false,train
davisau01,2020,NL,P,9,0,20,0,0,0,0,false,train
morgaad01,2017,NL,P,37,0,164,1,6,0,1,false,train
nunovi01,2014,NL,P,14,14,251,3,10,0,1,false,train
hillri01,2019,NL,P,13,13,176,2,8,1,0,false,train
wilsowe01,2023,NL,3B,1,1,24,0,1,0,0,false,test
rhameja01,2019,NL,P,5,0,19,0,2,0,0,false,train
munoda01,2015,NL,2B,1,1,24,0,3,0,0,false,train
godleza01,2019,AL,P,6,0,48,0,2,1,0,false,train
yacabji01,2018,AL,P,12,7,120,2,3,0,1,false,train
mcmahry01,2018,NL,3B,17,8,267,7,18,0,4,false,train
santada01,2014,AL,SS,34,31,785,53,65,2,15,false,train
oteroda01,2017,AL,P,52,0,180,4,11,1,0,false,train
